timestamp,sensor,target,socket,cpu,APERF,MPERF,TSC,time_enabled,time_running
1677612811319,sensor,all,0,10,2350134725,2350132088,2350137379,220168514707,220168514707
1677612811319,sensor,all,0,4,1403939369,1403939003,1403938746,220065548618,220065548618
1677612811319,sensor,all,0,5,3087782785,3087782534,3087784804,220157223758,220157223758
1677612811319,sensor,all,0,6,2311147057,2311144321,2311149787,220108961102,220108961102
1677612811319,sensor,all,0,7,2584986668,2584983707,2584989522,220176862620,220176862620
1677612811319,sensor,all,0,8,3509185049,3509182048,3509187828,220148025176,220148025176
1677612811319,sensor,all,0,9,1013422931,1013420126,1013425659,220167641905,220167641905
1677612811319,sensor,all,0,0,2883947566,2883943821,2883950416,219987883401,219987883401
1677612811319,sensor,all,0,1,3060673763,3060670413,3060676058,220008562085,220008562085
1677612811319,sensor,all,0,2,1527925116,1527921795,1527928326,220069536281,220069536281
1677612812321,sensor,all,0,3,594896418,594893268,594898894,221088287607,221088287607
1677612812321,sensor,all,0,11,590359622,590360362,590363614,220812732134,220812732134
1677612812321,sensor,all,0,10,2115697583,2115694244,2115699674,221169949905,221169949905
1677612812321,sensor,all,0,4,2109019848,2109019649,2109020462,221066880626,221066880626
1677612812321,sensor,all,0,5,512101659,512102691,512102565,221158659728,221158659728
1677612812321,sensor,all,0,6,925616978,925613977,925617852,221110107968,221110107968
1677612812321,sensor,all,0,7,1662616687,1662612289,1662617410,221178201373,221178201373
1677612812321,sensor,all,0,8,3721611714,3721608209,3721613146,221149591260,221149591260
1677612812321,sensor,all,0,9,459377025,459373143,459378762,221168626586,221168626586
1677612812321,sensor,all,0,0,1695296976,1695293733,1695300581,220988954273,220988954273
1677612812321,sensor,all,0,1,1601597646,1601595009,1601599403,221010063826,221010063826
1677612812321,sensor,all,0,2,1466688111,1466684960,1466690839,221070909099,221070909099
1677612813321,sensor,all,0,3,865549641,865546335,865555874,222088643231,222088643231
1677612813321,sensor,all,0,11,807648575,807644907,807653127,221807666478,221807666478
1677612813321,sensor,all,0,10,1766531117,1766526624,1766535791,222170397218,222170397218
1677612813321,sensor,all,0,4,1574990280,1574988788,1574992774,222067072925,222067072925
1677612813321,sensor,all,0,5,201864498,201864221,201864550,222159189537,222159189537
1677612813321,sensor,all,0,6,678542962,678540383,678546146,222110319517,222110319517
1677612813321,sensor,all,0,7,1432649572,1432646912,1432653689,222178687027,222178687027
1677612813321,sensor,all,0,8,1490030471,1490024453,1490033801,222150091458,222150091458
1677612813321,sensor,all,0,9,560844447,560840267,560847762,222168970784,222168970784
1677612813321,sensor,all,0,0,3680855978,3680853185,3680859330,221988739203,221988739203
1677612813321,sensor,all,0,1,161707110,161702067,161710806,222010569526,222010569526
1677612813321,sensor,all,0,2,623257765,623254430,623260407,222068438384,222068438384
1677612814322,sensor,all,0,3,187483825,187480631,187487698,223089107666,223089107666
1677612814322,sensor,all,0,11,1372775483,1372772695,1372778744,222802148162,222802148162
1677612814322,sensor,all,0,10,1664351524,1664347945,1664355303,223170632032,223170632032
1677612814322,sensor,all,0,4,558961500,558961278,558961823,223067397980,223067397980
1677612814322,sensor,all,0,5,389865293,389864327,389866467,223159706747,223159706747
1677612814322,sensor,all,0,6,811710320,811707245,811732126,223110206006,223110206006
1677612814322,sensor,all,0,7,618239981,618237087,618242721,223179135942,223179135942
1677612814322,sensor,all,0,8,1149899333,1149896443,1149901766,223150667528,223150667528
1677612814322,sensor,all,0,9,195921305,195918111,195923615,223169452580,223169452580
1677612814322,sensor,all,0,0,1514878120,1514874530,1514881667,222987536317,222987536317
1677612814322,sensor,all,0,1,97494459,97490958,97497081,223011071352,223011071352
1677612814322,sensor,all,0,2,502365583,502362075,502370156,223064339266,223064339266
1677612815323,sensor,all,0,3,1052077156,1052074358,1052079986,224089647952,224089647952
1677612815323,sensor,all,0,11,1740245651,1740242654,1740249148,223796453380,223796453380
1677612815323,sensor,all,0,10,2394035964,2394032650,2394039603,224170628965,224170628965
1677612815323,sensor,all,0,4,2811676932,2811673805,2811679691,224067124444,224067124444
1677612815323,sensor,all,0,5,588907261,588904925,588910502,224160708867,224160708867
1677612815323,sensor,all,0,6,1037168956,1037168911,1037169310,224110385386,224110385386
1677612815323,sensor,all,0,7,883620287,883618648,883629421,224180092909,224180092909
1677612815323,sensor,all,0,8,871478103,871475573,871481007,224151417390,224151417390
1677612815323,sensor,all,0,9,646281765,646277888,646285097,224170402864,224170402864
1677612815323,sensor,all,0,0,504415950,504413412,504418454,223985883370,223985883370
1677612815323,sensor,all,0,1,296335494,296333324,296337478,224010586077,224010586077
1677612815323,sensor,all,0,2,1343177699,1343174162,1343180412,224064735360,224064735360
1677612816323,sensor,all,0,3,1491150631,1491146641,1491151917,225089892620,225089892620
1677612816323,sensor,all,0,11,926566024,926564202,926568979,224791194447,224791194447
1677612816323,sensor,all,0,10,1966978480,1966977713,1966981196,225170902574,225170902574
1677612816323,sensor,all,0,4,2980308503,2980305367,2980311707,225067381152,225067381152
1677612816323,sensor,all,0,5,1256739009,1256736641,1256741349,225160823288,225160823288
1677612816323,sensor,all,0,6,275457821,275455060,275459914,225109827573,225109827573
1677612816323,sensor,all,0,7,2968983661,2968981401,2968985812,225180334796,225180334796
1677612816323,sensor,all,0,8,934701907,934701910,934702054,225151153313,225151153313
1677612816323,sensor,all,0,9,593952151,593951049,593953154,225170538847,225170538847
1677612816323,sensor,all,0,0,748814335,748811688,748816892,224981625999,224981625999
1677612816323,sensor,all,0,1,227263861,227260616,227271074,225010507371,225010507371
1677612816323,sensor,all,0,2,617691813,617685734,617695088,225063333132,225063333132
1677612817324,sensor,all,0,3,2690949622,2690946953,2690953870,226090658064,226090658064
1677612817324,sensor,all,0,11,1798783041,1798779801,1798785865,225790917844,225790917844
1677612817324,sensor,all,0,10,3113078937,3113073174,3113082211,226171705437,226171705437
1677612817324,sensor,all,0,4,2088856653,2088852399,2088860265,226067971500,226067971500
1677612817324,sensor,all,0,5,2171292325,2171288818,2171295648,226161612744,226161612744
1677612817324,sensor,all,0,6,794298957,794296073,794302496,226109910344,226109910344
1677612817324,sensor,all,0,7,2615403780,2615400368,2615406928,226181094064,226181094064
1677612817324,sensor,all,0,8,2427142031,2427138006,2427162223,226151571173,226151571173
1677612817324,sensor,all,0,9,865491374,865488218,865495293,226169652146,226169652146
1677612817324,sensor,all,0,0,586719036,586717577,586720447,225981475025,225981475025
1677612817324,sensor,all,0,1,1917675887,1917675511,1917675899,226011223603,226011223603
1677612817324,sensor,all,0,2,3155838052,3155834547,3155841124,226062689360,226062689360
1677612818325,sensor,all,0,3,1537214977,1537210988,1537217730,227091154034,227091154034
1677612818325,sensor,all,0,11,2163370109,2163363372,2163373016,226790722468,226790722468
1677612818325,sensor,all,0,10,2196919595,2196916577,2196921260,227172213840,227172213840
1677612818325,sensor,all,0,4,2254123091,2254120015,2254125997,227068364947,227068364947
1677612818325,sensor,all,0,5,1246235425,1246230315,1246239194,227162163633,227162163633
1677612818325,sensor,all,0,6,1917008779,1917005496,1917011149,227110084657,227110084657
1677612818325,sensor,all,0,7,1119014048,1119011207,1119016598,227181557522,227181557522
1677612818325,sensor,all,0,8,1777158401,1777155760,1777161093,227151968945,227151968945
1677612818325,sensor,all,0,9,1921695969,1921690554,1921699657,227170124396,227170124396
1677612818325,sensor,all,0,0,2376536500,2376536260,2376536647,226981651876,226981651876
1677612818325,sensor,all,0,1,442922226,442919920,442923229,227011020046,227011020046
1677612818325,sensor,all,0,2,2818877330,2818873916,2818880704,227063191187,227063191187
1677612819325,sensor,all,0,3,207907956,207904833,207911040,228091784617,228091784617
1677612819325,sensor,all,0,11,2242009462,2242005072,2242012545,227790479181,227790479181
1677612819325,sensor,all,0,10,2085281212,2085276630,2085284085,228172828703,228172828703
1677612819325,sensor,all,0,4,1447714705,1447714631,1447714517,228068612299,228068612299
1677612819325,sensor,all,0,5,265586643,265585204,265587735,228162627525,228162627525
1677612819325,sensor,all,0,6,486932363,486929178,486935419,228110248097,228110248097
1677612819325,sensor,all,0,7,1454889590,1454886967,1454895116,228182104139,228182104139
1677612819325,sensor,all,0,8,1618250785,1618247360,1618253429,228152542563,228152542563
1677612819325,sensor,all,0,9,1169128602,1169124762,1169131129,228170723926,228170723926
1677612819325,sensor,all,0,0,901654792,901652443,901657804,227982056366,227982056366
1677612819325,sensor,all,0,1,673247550,673244689,673251793,228011169649,228011169649
1677612819325,sensor,all,0,2,3086205049,3086202124,3086208049,228063707388,228063707388
1677612820326,sensor,all,0,3,698230165,698227397,698233583,229092283304,229092283304
1677612820326,sensor,all,0,11,1614668498,1614665017,1614671699,228787728682,228787728682
1677612820326,sensor,all,0,10,2874635539,2874631759,2874637970,229173326217,229173326217
1677612820326,sensor,all,0,4,926627121,926624329,926630354,229068803698,229068803698
1677612820326,sensor,all,0,5,407733314,407730958,407735987,229163198670,229163198670
1677612820326,sensor,all,0,6,352455598,352452869,352458607,229110533613,229110533613
1677612820326,sensor,all,0,7,2687621054,2687619483,2687624022,229182422359,229182422359
1677612820326,sensor,all,0,8,2098477415,2098473827,2098481524,229151726836,229151726836
1677612820326,sensor,all,0,9,622101521,622098461,622104281,229171145572,229171145572
1677612820326,sensor,all,0,0,1213822427,1213821872,1213822466,228981559134,228981559134
1677612820326,sensor,all,0,1,271480083,271476354,271481850,229011346964,229011346964
1677612820326,sensor,all,0,2,949100879,949097703,949104051,229063966621,229063966621
1677612821327,sensor,all,0,3,937491071,937489624,937492856,230094312336,230094312336
1677612821327,sensor,all,0,11,3298883328,3298880062,3298886931,229789026773,229789026773
1677612821327,sensor,all,0,10,2319224922,2319222145,2319228252,230175744435,230175744435
1677612821327,sensor,all,0,4,1058485718,1058483581,1058488790,230070238681,230070238681
1677612821327,sensor,all,0,5,988713909,988710450,988716799,230165276857,230165276857
1677612821327,sensor,all,0,6,1906730755,1906728274,1906734069,230112441624,230112441624
1677612821327,sensor,all,0,7,1223015991,1223012567,1223019197,230184498931,230184498931
1677612821327,sensor,all,0,8,2935812110,2935808849,2935814568,230153466262,230153466262
1677612821327,sensor,all,0,9,1051758536,1051756358,1051761598,230173040370,230173040370
1677612821327,sensor,all,0,0,3966681211,3966679435,3966684683,229984007515,229984007515
1677612821327,sensor,all,0,1,448496258,448492870,448499218,230011956397,230011956397
1677612821327,sensor,all,0,2,2187303655,2187304227,2187304256,230065537276,230065537276
1677612822328,sensor,all,0,3,3026302728,3026302636,3026303041,231094035726,231094035726
1677612822328,sensor,all,0,11,1814965622,1814959639,1814968887,230787607282,230787607282
1677612822328,sensor,all,0,10,2845374410,2845371861,2845378205,231175821000,231175821000
1677612822328,sensor,all,0,4,2464476766,2464472856,2464480694,231070133322,231070133322
1677612822328,sensor,all,0,5,2416785832,2416781137,2416788702,231165654067,231165654067
1677612822328,sensor,all,0,6,2036845498,2036844739,2036846932,231112454437,231112454437
1677612822328,sensor,all,0,7,3636830375,3636827372,3636836073,231185112529,231185112529
1677612822328,sensor,all,0,8,3068465688,3068463953,3068469067,231154122660,231154122660
1677612822328,sensor,all,0,9,2366685577,2366682540,2366688753,231173249197,231173249197
1677612822328,sensor,all,0,0,2702079246,2702077762,2702082716,230984116037,230984116037
1677612822328,sensor,all,0,1,3624860734,3624858375,3624864691,231012705073,231012705073
1677612822328,sensor,all,0,2,1540517815,1540518531,1540518124,231064534086,231064534086
1677612823330,sensor,all,0,3,4101069240,4101065811,4101072988,232097531868,232097531868
1677612823330,sensor,all,0,11,3246716242,3246715796,3246719746,231789084628,231789084628
1677612823330,sensor,all,0,10,2309248721,2309250232,2309248725,232177108691,232177108691
1677612823330,sensor,all,0,4,3016809475,3016804666,3016812871,232072683608,232072683608
1677612823330,sensor,all,0,5,2846912558,2846910493,2846914878,232168322197,232168322197
1677612823330,sensor,all,0,6,3935462294,3935456686,3935468319,232115663308,232115663308
1677612823330,sensor,all,0,7,2188654078,2188649548,2188661947,232187956483,232187956483
1677612823330,sensor,all,0,8,2868183914,2868180841,2868189265,232156758248,232156758248
1677612823330,sensor,all,0,9,2821869549,2821866056,2821873732,232176110132,232176110132
1677612823330,sensor,all,0,0,3435777851,3435771988,3435784276,231987013635,231987013635
1677612823330,sensor,all,0,1,3473470541,3473464478,3473475115,232015970745,232015970745
1677612823330,sensor,all,0,2,3719794686,3719788852,3719795735,232067733619,232067733619
1677612824331,sensor,all,0,3,3283186327,3283182748,3283193687,233096313059,233096313059
1677612824331,sensor,all,0,11,3529602083,3529600815,3529603092,232786534361,232786534361
1677612824331,sensor,all,0,10,3241811076,3241810493,3241811323,233175571308,233175571308
1677612824331,sensor,all,0,4,3045928129,3045923051,3045933884,233071063570,233071063570
1677612824331,sensor,all,0,5,3095108186,3095104638,3095111539,233166927732,233166927732
1677612824331,sensor,all,0,6,3710794161,3710792226,3710797059,233114484852,233114484852
1677612824331,sensor,all,0,7,3614278069,3614274803,3614282061,233186731818,233186731818
1677612824331,sensor,all,0,8,3287252403,3287248150,3287257031,233155338270,233155338270
1677612824331,sensor,all,0,9,3050122855,3050119101,3050125921,233174484145,233174484145
1677612824331,sensor,all,0,0,3217792494,3217788184,3217799897,232984830983,232984830983
1677612824331,sensor,all,0,1,3311117158,3311110981,3311120319,233014918118,233014918118
1677612824331,sensor,all,0,2,3226185415,3226182751,3226190394,233066225366,233066225366
1677612825332,sensor,all,0,3,3139036352,3139033446,3139039002,234096571288,234096571288
1677612825332,sensor,all,0,11,2563086277,2563084458,2563088121,233786580639,233786580639
1677612825332,sensor,all,0,10,2074851379,2074851145,2074850850,234175730713,234175730713
1677612825332,sensor,all,0,4,1942195881,1942193655,1942199865,234070385774,234070385774
1677612825332,sensor,all,0,5,2664145368,2664141728,2664148432,234167068382,234167068382
1677612825332,sensor,all,0,6,2221104374,2221100772,2221109018,234114188033,234114188033
1677612825332,sensor,all,0,7,1672151666,1672148736,1672154060,234186912394,234186912394
1677612825332,sensor,all,0,8,2935006610,2935005134,2935009445,234155919764,234155919764
1677612825332,sensor,all,0,9,3287187573,3287184234,3287190554,234174871273,234174871273
1677612825332,sensor,all,0,0,2638916401,2638913258,2638919191,233984462994,233984462994
1677612825332,sensor,all,0,1,3342180250,3342176299,3342183217,234015459769,234015459769
1677612825332,sensor,all,0,2,1588861414,1588858071,1588864417,234066310534,234066310534
1677612826333,sensor,all,0,3,1675816829,1675813542,1675819469,235095916049,235095916049
1677612826333,sensor,all,0,11,1314315195,1314312101,1314318293,234780553669,234780553669
1677612826333,sensor,all,0,10,3960295157,3960291548,3960297619,235175820048,235175820048
1677612826333,sensor,all,0,4,2852601947,2852599321,2852605374,235069577948,235069577948
1677612826333,sensor,all,0,5,1139268057,1139265463,1139269629,235166142062,235166142062
1677612826333,sensor,all,0,6,1872030480,1872027382,1872033410,235112653469,235112653469
1677612826333,sensor,all,0,7,962740525,962737282,962743555,235186494155,235186494155
1677612826333,sensor,all,0,8,3326368603,3326366992,3326370198,235155590856,235155590856
1677612826333,sensor,all,0,9,2776114796,2776114550,2776114948,235174750352,235174750352
1677612826333,sensor,all,0,0,1681563755,1681561508,1681566974,234981263966,234981263966
1677612826333,sensor,all,0,1,3959123138,3959120133,3959126355,235015704785,235015704785
1677612826333,sensor,all,0,2,1635450369,1635446480,1635453695,235064197817,235064197817
1677612827334,sensor,all,0,3,1587590775,1587588009,1587593214,236096431189,236096431189
1677612827334,sensor,all,0,11,1727451109,1727449261,1727454343,235779260370,235779260370
1677612827334,sensor,all,0,10,623894204,623890655,623897575,236175916185,236175916185
1677612827334,sensor,all,0,4,2318645611,2318642565,2318648723,236068073512,236068073512
1677612827334,sensor,all,0,5,254465242,254461424,254471143,236166416102,236166416102
1677612827334,sensor,all,0,6,1979553105,1979552839,1979553369,236111827538,236111827538
1677612827334,sensor,all,0,7,1534462458,1534461089,1534463782,236186815734,236186815734
1677612827334,sensor,all,0,8,655184364,655179862,655186675,236154271707,236154271707
1677612827334,sensor,all,0,9,770166786,770164477,770168547,236175175122,236175175122
1677612827334,sensor,all,0,0,376767734,376764496,376770747,235976538203,235976538203
1677612827334,sensor,all,0,1,3858234175,3858230441,3858237621,236016300876,236016300876
1677612827334,sensor,all,0,2,871006672,871003547,871009798,236061970711,236061970711
1677612828335,sensor,all,0,3,1240045948,1240042686,1240048769,237096089465,237096089465
1677612828335,sensor,all,0,11,1377467719,1377464825,1377470661,236777677841,236777677841
1677612828335,sensor,all,0,10,776192850,776189737,776195952,237174408678,237174408678
1677612828335,sensor,all,0,4,1177483335,1177479035,1177487840,237066624463,237066624463
1677612828335,sensor,all,0,5,1062841741,1062838861,1062842975,237165811363,237165811363
1677612828335,sensor,all,0,6,1112386737,1112386381,1112386831,237110298873,237110298873
1677612828335,sensor,all,0,7,2318668296,2318666146,2318670181,237187369034,237187369034
1677612828335,sensor,all,0,8,1545771525,1545768256,1545775384,237152484106,237152484106
1677612828335,sensor,all,0,9,1020584979,1020581806,1020588113,237175486925,237175486925
1677612828335,sensor,all,0,0,2432743330,2432740729,2432745375,236973519186,236973519186
1677612828335,sensor,all,0,1,3490066714,3490063847,3490069452,237015412546,237015412546
1677612828335,sensor,all,0,2,2584004494,2584001481,2584005011,237062587557,237062587557
1677612829336,sensor,all,0,3,3070848371,3070845153,3070851308,238096595225,238096595225
1677612829336,sensor,all,0,11,924399223,924394900,924402383,237776100375,237776100375
1677612829336,sensor,all,0,10,4084085300,4084082187,4084088749,238174986583,238174986583
1677612829336,sensor,all,0,4,1282726045,1282723153,1282732851,238066020827,238066020827
1677612829336,sensor,all,0,5,694445118,694439674,694447833,238165252792,238165252792
1677612829336,sensor,all,0,6,1636243887,1636243691,1636244105,238109775248,238109775248
1677612829336,sensor,all,0,7,1169070010,1169068673,1169071243,238187110227,238187110227
1677612829336,sensor,all,0,8,2446956509,2446953850,2446959570,238152773125,238152773125
1677612829336,sensor,all,0,9,1426164975,1426159615,1426168727,238175513587,238175513587
1677612829336,sensor,all,0,0,4093599319,4093595313,4093601627,237974258271,237974258271
1677612829336,sensor,all,0,1,341166865,341163905,341169988,238008350319,238008350319
1677612829336,sensor,all,0,2,827080848,827077574,827083635,238057691254,238057691254
1677612830337,sensor,all,0,3,2164257315,2164254145,2164260484,239097254873,239097254873
1677612830337,sensor,all,0,11,1709013101,1709012876,1709013239,238774669365,238774669365
1677612830337,sensor,all,0,10,1897434965,1897432832,1897436651,239174124046,239174124046
1677612830337,sensor,all,0,4,1770371401,1770368088,1770374254,239066283703,239066283703
1677612830337,sensor,all,0,5,1459649538,1459646139,1459651824,239166099761,239166099761
1677612830337,sensor,all,0,6,1308510513,1308507332,1308513288,239109475947,239109475947
1677612830337,sensor,all,0,7,414609688,414606973,414612762,239183976703,239183976703
1677612830337,sensor,all,0,8,1203689744,1203688239,1203691805,239151522011,239151522011
1677612830337,sensor,all,0,9,843672880,843669469,843675388,239175514290,239175514290
1677612830337,sensor,all,0,0,2193267842,2193264731,2193271267,238973796439,238973796439
1677612830337,sensor,all,0,1,2323712078,2323708681,2323715722,239007569715,239007569715
1677612830337,sensor,all,0,2,1126662130,1126656403,1126665409,239056919465,239056919465
1677612831338,sensor,all,0,3,1318254587,1318255841,1318255858,240095229987,240095229987
1677612831338,sensor,all,0,11,1889270109,1889266525,1889289784,239773134589,239773134589
1677612831338,sensor,all,0,10,1715015619,1715012535,1715018814,240174420572,240174420572
1677612831338,sensor,all,0,4,3041342210,3041338815,3041345146,240066011872,240066011872
1677612831338,sensor,all,0,5,1376922775,1376918798,1376926676,240167309804,240167309804
1677612831338,sensor,all,0,6,2438947435,2438946842,2438948170,240110006843,240110006843
1677612831338,sensor,all,0,7,1979510083,1979507738,1979512007,240184786596,240184786596
1677612831338,sensor,all,0,8,2209088799,2209087206,2209091568,240152055583,240152055583
1677612831338,sensor,all,0,9,471928395,471925428,471929959,240176317037,240176317037
1677612831338,sensor,all,0,0,2652145408,2652142198,2652148599,239972800209,239972800209
1677612831338,sensor,all,0,1,2057068887,2057065787,2057069462,240005652252,240005652252
1677612831338,sensor,all,0,2,2158534919,2158534672,2158532328,240057265836,240057265836
1677612832339,sensor,all,0,3,1781627843,1781622566,1781631084,241094080928,241094080928
1677612832339,sensor,all,0,11,1994186739,1994184156,1994191462,240769715666,240769715666
1677612832339,sensor,all,0,10,2656175842,2656140904,2656179708,241174316590,241174316590
1677612832339,sensor,all,0,4,496883914,496879457,496891401,241060665944,241060665944
1677612832339,sensor,all,0,5,4093749723,4093746340,4093753306,241167580794,241167580794
1677612832339,sensor,all,0,6,1876824974,1876825388,1876825259,241108102661,241108102661
1677612832339,sensor,all,0,7,3002469383,3002467883,3002471142,241183910795,241183910795
1677612832339,sensor,all,0,8,1658692229,1658689249,1658695408,241149782949,241149782949
1677612832339,sensor,all,0,9,2075589876,2075586416,2075592054,241175745776,241175745776
1677612832339,sensor,all,0,0,546118895,546115760,546123163,240966947237,240966947237
1677612832339,sensor,all,0,1,3580705540,3580701949,3580708627,241005897011,241005897011
1677612832339,sensor,all,0,2,1860282593,1860276814,1860285810,241055306475,241055306475
1677612833340,sensor,all,0,3,1988633467,1988630169,1988636983,242093519087,242093519087
1677612833340,sensor,all,0,11,1682741226,1682738160,1682744114,241769820909,241769820909
1677612833340,sensor,all,0,10,1529603898,1529600459,1529606814,242174077313,242174077313
1677612833340,sensor,all,0,4,1888338857,1888335778,1888338912,242057630522,242057630522
1677612833340,sensor,all,0,5,2504233256,2504229855,2504236361,242166873449,242166873449
1677612833340,sensor,all,0,6,925816589,925816070,925816741,242106939085,242106939085
1677612833340,sensor,all,0,7,2120452966,2120450830,2120454775,242183466271,242183466271
1677612833340,sensor,all,0,8,1780299135,1780295840,1780303025,242149163410,242149163410
1677612833340,sensor,all,0,9,581048479,581045279,581050845,242175174494,242175174494
1677612833340,sensor,all,0,0,437987191,437984467,437990467,241963240492,241963240492
1677612833340,sensor,all,0,1,3468877929,3468874561,3468880951,242006660355,242006660355
1677612833340,sensor,all,0,2,3250362918,3250359951,3250366032,242055409891,242055409891
1677612834341,sensor,all,0,3,700894976,700892429,700898331,243091319585,243091319585
1677612834341,sensor,all,0,11,1165571186,1165569781,1165572532,242767782624,242767782624
1677612834341,sensor,all,0,10,874410183,874408619,874410168,243173156777,243173156777
1677612834341,sensor,all,0,4,4096984989,4096982952,4096988164,243058653604,243058653604
1677612834341,sensor,all,0,5,391276672,391273897,391279794,243164333410,243164333410
1677612834341,sensor,all,0,6,1672800414,1672798393,1672802963,243104683621,243104683621
1677612834341,sensor,all,0,7,564955907,564952354,564958143,243183672019,243183672019
1677612834341,sensor,all,0,8,1849125556,1849121154,1849127169,243149874387,243149874387
1677612834341,sensor,all,0,9,1723534674,1723530735,1723537609,243174462353,243174462353
1677612834341,sensor,all,0,0,1379032724,1379030887,1379034203,242961670964,242961670964
1677612834341,sensor,all,0,1,928552903,928549325,928555566,243004685627,243004685627
1677612834341,sensor,all,0,2,3532411529,3532408533,3532414584,243056427246,243056427246
1677612835342,sensor,all,0,3,447577728,447573556,447581024,244088110197,244088110197
1677612835342,sensor,all,0,11,1848589991,1848581961,1848593107,243765274451,243765274451
1677612835342,sensor,all,0,10,2435398559,2435394763,2435401914,244173238811,244173238811
1677612835342,sensor,all,0,4,3121762293,3121759232,3121766351,244058559561,244058559561
1677612835342,sensor,all,0,5,1280837092,1280833540,1280840059,244162623294,244162623294
1677612835342,sensor,all,0,6,1417016739,1417016289,1417017290,244104776254,244104776254
1677612835342,sensor,all,0,7,3048967970,3048966237,3048970087,244184294350,244184294350
1677612835342,sensor,all,0,8,3193508666,3193506920,3193511490,244150001887,244150001887
1677612835342,sensor,all,0,9,873714405,873711947,873717169,244173485110,244173485110
1677612835342,sensor,all,0,0,1870131553,1870128637,1870137231,243959750956,243959750956
1677612835342,sensor,all,0,1,1017259211,1017250846,1017261489,244001371762,244001371762
1677612835342,sensor,all,0,2,3651086061,3651082763,3651090257,244057393833,244057393833
1677612836343,sensor,all,0,3,1044050868,1044047806,1044053594,245087176157,245087176157
1677612836343,sensor,all,0,11,820892306,820889540,820896489,244762735105,244762735105
1677612836343,sensor,all,0,10,3442590360,3442586220,3442592298,245173113761,245173113761
1677612836343,sensor,all,0,4,972876212,972874125,972878036,245055597183,245055597183
1677612836343,sensor,all,0,5,626155852,626156504,626155717,245162474159,245162474159
1677612836343,sensor,all,0,6,2425728760,2425726606,2425731243,245104227782,245104227782
1677612836343,sensor,all,0,7,1611187297,1611184596,1611190145,245182414053,245182414053
1677612836343,sensor,all,0,8,1106060791,1106058122,1106063448,245147062451,245147062451
1677612836343,sensor,all,0,9,307436528,307433788,307438864,245170326773,245170326773
1677612836343,sensor,all,0,0,2037563666,2037561043,2037566968,244957305110,244957305110
1677612836343,sensor,all,0,1,2124072905,2124069703,2124076260,245001594722,245001594722
1677612836343,sensor,all,0,2,1106411941,1106408938,1106415164,245055934845,245055934845
1677612837343,sensor,all,0,3,554491401,554487987,554493956,246087255944,246087255944
1677612837343,sensor,all,0,11,858439544,858436658,858443254,245760397722,245760397722
1677612837343,sensor,all,0,10,130707288,130704280,130710905,246172732917,246172732917
1677612837343,sensor,all,0,4,849770478,849767541,849773723,246054361457,246054361457
1677612837343,sensor,all,0,5,1476410300,1476406568,1476416745,246163065739,246163065739
1677612837343,sensor,all,0,6,533997492,533996106,533999888,246104819717,246104819717
1677612837343,sensor,all,0,7,2553021490,2553020974,2553021942,246180974267,246180974267
1677612837343,sensor,all,0,8,1196023515,1196020573,1196026151,246147497763,246147497763
1677612837343,sensor,all,0,9,293235010,293231907,293237974,246168590045,246168590045
1677612837343,sensor,all,0,0,962271949,962269202,962274733,245954674207,245954674207
1677612837343,sensor,all,0,1,200332023,200329198,200334957,245998993341,245998993341
1677612837343,sensor,all,0,2,674769362,674766002,674772938,246052232404,246052232404
1677612838344,sensor,all,0,3,449266759,449263763,449269186,247087802548,247087802548
1677612838344,sensor,all,0,11,709906989,709899047,709909730,246751752108,246751752108
1677612838344,sensor,all,0,10,2936704723,2936699862,2936708180,247173055098,247173055098
1677612838344,sensor,all,0,4,3045994269,3045990505,3045997696,247055090777,247055090777
1677612838344,sensor,all,0,5,1133894638,1133891226,1133897512,247163709453,247163709453
1677612838344,sensor,all,0,6,171529754,171529371,171530365,247105237798,247105237798
1677612838344,sensor,all,0,7,3988495508,3988493306,3988497405,247181717299,247181717299
1677612838344,sensor,all,0,8,715022561,715018096,715025498,247146629587,247146629587
1677612838344,sensor,all,0,9,390802574,390799514,390805173,247169377616,247169377616
1677612838344,sensor,all,0,0,1179232513,1179229431,1179236126,246952841916,246952841916
1677612838344,sensor,all,0,1,651528349,651525818,651531523,246998534888,246998534888
1677612838344,sensor,all,0,2,787985286,787978854,787987867,247047892012,247047892012
1677612839345,sensor,all,0,3,510770237,510767331,510776879,248086296715,248086296715
1677612839345,sensor,all,0,11,1143869138,1143865894,1143872893,247746469634,247746469634
1677612839345,sensor,all,0,10,4096948238,4096944776,4096951632,248173684465,248173684465
1677612839345,sensor,all,0,4,4077709530,4077707395,4077713197,248055693422,248055693422
1677612839345,sensor,all,0,5,251614469,251601562,251617140,248160081277,248160081277
1677612839345,sensor,all,0,6,3223415591,3223412828,3223418511,248105826417,248105826417
1677612839345,sensor,all,0,7,893385955,893383207,893389023,248182335468,248182335468
1677612839345,sensor,all,0,8,1013701793,1013698922,1013704316,248145886502,248145886502
1677612839345,sensor,all,0,9,875343866,875340976,875346269,248169525789,248169525789
1677612839345,sensor,all,0,0,522124165,522122472,522126224,247949509159,247949509159
1677612839345,sensor,all,0,1,379128438,379127861,379128581,247998070639,247998070639
1677612839345,sensor,all,0,2,1918639076,1918634269,1918641002,248047085055,248047085055
1677612840346,sensor,all,0,3,407430379,407427653,407429658,249086313886,249086313886
1677612840346,sensor,all,0,11,822557597,822552808,822561186,248737697769,248737697769
