seconds,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process
47681,71.23452577136098,120.235,0.6772199999999999,0.973225,0.0,148779306816.0,28904562.0,6.549171229166667,392.75,41.5445395,2.49,19.0,1.2
47682,79.12009731270379,120.24,0.6276075,0.96865,0.0,148808211378.0,26853807.0,6.5658447833333335,393.75,28.904562,2.49,22.0,1.2
47683,60.07155981478018,120.3075,0.49937000000000004,0.926075,0.0,148835065185.0,28039951.5,6.5825193375,394.75,26.853807,2.47,18.0,1.2
47684,60.85862691152872,120.3475,0.5300475,0.96815,0.0,148863105136.5,23059011.5,6.599197725,395.75,28.0399515,2.45,14.0,1.2
47685,54.09400537145804,120.4025,0.42186,0.88645,0.0,148886164148.0,27079825.5,6.6158742833333335,396.75,23.0590115,2.45,13.0,1.2
47686,52.894027014687076,120.35,0.4878725,0.962775,0.0,148913243973.5,31172180.5,6.632549616666666,397.75,27.079825500000002,2.45,12.0,1.2
47687,65.11852461122636,120.2425,0.61035,0.9772000000000001,0.0,148944416154.0,34913406.0,6.649227933333334,398.75,31.172180500000003,2.43,16.0,1.2
47688,66.57771295915546,120.2875,0.5833075,0.972675,0.0,148979329560.0,30501290.0,6.665908916666667,399.75,34.913406,2.41,20.0,1.2
47689,68.34938990649324,120.27250000000001,0.5853925,0.922775,0.0,149009830850.0,38503600.0,6.682588962500001,400.75,30.50129,2.41,23.0,1.2
47690,74.01018061654902,120.125,0.7234324999999999,0.9751,0.0,149048334450.0,22534009.5,6.699263725,401.75,38.503600000000006,2.41,26.0,1.2
47691,73.49061556603341,120.315,0.5469725,0.871625,0.0,149070868459.5,21204139.0,6.715947154166667,402.75,22.5340095,2.41,18.0,1.2
47692,40.13295290240461,120.4925,0.34908,0.6621,0.0,149092072598.5,37176651.5,6.732612166666667,403.75,21.204138999999998,2.41,10.0,1.2
47693,61.215117816867355,120.205,0.6759925,0.96945,0.0,149129249250.0,24659703.0,6.749282887500001,404.75,37.1766515,2.435,14.5,1.2
47694,67.69846118782985,120.3525,0.4916075,0.882825,0.0,149153908953.0,42619416.0,6.7659552624999995,405.75,24.659703,2.46,19.0,1.2
47695,63.52160433119795,120.2325,0.70043,0.906475,0.0,149196528369.0,50561976.0,6.782625208333333,406.75,42.619416,2.46,31.5,1.2
47696,95.80843749992063,120.075,0.9113175,0.9822500000000001,0.0,149247090345.0,39098478.0,6.799297804166667,407.75,50.561976,2.46,44.0,1.2
47697,93.15674599373095,120.18,0.7063225,0.97185,0.0,149286188823.0,20307420.0,6.815977654166667,408.75,39.098478,2.44,30.5,1.2
47698,66.3023698630948,120.3425,0.48219,0.8545499999999999,0.0,149306496243.0,16606489.5,6.832653333333333,409.75,20.30742,2.42,17.0,1.2
47699,49.462053204129056,120.4475,0.41864,0.900725,0.0,149323102732.5,23942036.0,6.849333945833333,410.75,16.6064895,2.42,13.0,1.2
47700,43.594101049311384,120.45,0.4206975,0.855525,0.0,149347044768.5,32885828.5,6.8660106333333335,411.75,23.942036,2.42,9.0,1.2
47701,58.339095436939665,120.32499999999999,0.570675,0.9734,0.0,149379930597.0,20893791.0,6.882682733333334,412.75,32.8858285,2.42,13.0,1.2
47702,66.25727743940922,120.3475,0.55824,0.946925,0.0,149400824388.0,26831949.0,6.899363325,413.75,20.893791,2.42,17.0,1.2
47703,46.70502185570216,120.525,0.40739000000000003,0.7689,0.0,149427656337.0,31136583.0,6.9160404125,414.75,26.831949,2.325,16.0,1.2
47704,61.34484789755409,120.32249999999999,0.6213925,0.963975,0.0,149458792920.0,34146351.0,6.932714295833334,415.75,31.136583,2.23,15.0,1.2
47705,68.11925598020274,120.34,0.5905175,0.974575,0.0,149492939271.0,29568969.0,6.949388933333333,416.75,34.146351,2.23,15.5,1.2
47706,66.64188238584667,120.385,0.5431325,0.9633,0.0,149522508240.0,30254859.0,6.966067483333333,417.75,29.568969,2.23,16.0,1.2
47707,67.7282586358418,120.3625,0.5831575,0.972375,0.0,149552763099.0,31562349.0,6.9827462916666665,418.75,30.254859,2.1799999999999997,16.5,1.2
47708,62.604169648465614,120.4325,0.5306575,0.9618,0.0,149584325448.0,44468526.0,6.999418379166666,419.75,31.562348999999998,2.13,17.0,1.2
47709,80.8549533825966,120.175,0.8207875,0.9788749999999999,0.0,149628793974.0,42772023.0,7.016087529166667,420.75,44.468526,2.13,26.0,1.2
47710,91.04365705716144,120.21000000000001,0.7591224999999999,0.979875,0.0,149671565997.0,25266618.0,7.032765575000001,421.75,42.772023000000004,2.13,35.0,1.2
47711,63.77395470942446,120.4575,0.4085675,0.87765,0.0,149696832615.0,22301586.0,7.0494438625,422.75,25.266618,2.13,23.0,1.2
47712,54.85773532573281,120.4525,0.4763575,0.96205,0.0,149719134201.0,29821380.0,7.066126562500001,423.75,22.301586,2.13,11.0,1.2
47713,56.396991426708446,120.405,0.5228,0.964025,0.0,149748955581.0,35480667.0,7.082801170833333,424.75,29.82138,2.085,14.5,1.2
47714,72.1520340415527,120.2775,0.6700875,0.977275,0.0,149784436248.0,28063059.0,7.0994796000000004,425.75,35.480667,2.04,18.0,1.2
47715,66.3551582733768,120.345,0.505505,0.9585,0.0,149812499307.0,21349614.0,7.1161613,426.75,28.063059,2.04,15.5,1.2
47716,62.40106828116789,120.31666666666666,0.5582699999999999,0.9597333333333333,0.0,149832177101.33334,15519161.333333334,7.131458066666667,427.6666666666667,21.778873333333333,2.04,13.0,1.2
47717,36.85174201129314,120.6525,0.23257,0.55795,0.0,149845488292.0,25367462.0,7.1453488583333336,428.5,16.65483,2.1,13.0,1.2
47718,50.69728215691149,120.235,0.65183,0.9129499999999999,0.0,149870855754.0,35588368.5,7.16201385,429.5,25.367462,2.28,13.0,1.2
47719,71.08784829587447,120.2775,0.6496175,0.9748,0.0,149906444122.5,30285312.0,7.178690983333333,430.5,35.5883685,2.28,14.5,1.2
47720,66.63757292583945,120.37,0.536925,0.9696750000000001,0.0,149936729434.5,27767920.5,7.19537245,431.5,30.285311999999998,2.28,19.0,1.2
47721,57.22747548449405,120.445,0.44503000000000004,0.95755,0.0,149964497355.0,25714872.0,7.212054208333333,432.5,27.767920500000002,2.28,17.5,1.2
47722,62.29130203882703,120.325,0.5660475,0.96485,0.0,149990212227.0,23799489.0,7.228736591666667,433.5,25.714872,2.28,13.0,1.2
47723,52.693004444522366,120.4675,0.46204500000000004,0.8505,0.0,150014011716.0,25984428.0,7.245420116666667,434.5,23.799489,2.2525,12.5,1.2
47724,54.24104974212982,120.4075,0.486245,0.965075,0.0,150039996144.0,26251653.0,7.262098091666667,435.5,25.984428,2.17,11.0,1.2
47725,59.157109543085376,120.3775,0.5108,0.9666,0.0,150066247797.0,17775216.0,7.278776175000001,436.5,26.251652999999997,2.17,10.25,1.2
47726,44.2186217012948,120.5075,0.3132725,0.7008,0.0,150084023013.0,23339871.0,7.295459116666667,437.5,17.775216,2.17,8.0,1.2
47727,45.55368027048088,120.245,0.5217775,0.950725,0.0,150107362884.0,33066834.0,7.312137166666666,438.5,23.339871,2.1875,10.5,1.2
47728,65.50760618294245,120.2575,0.6092275,0.966775,0.0,150140429718.0,30089952.0,7.328813058333333,439.5,33.066834,2.24,18.0,1.2
47729,64.82678784452449,120.33250000000001,0.542905,0.965925,0.0,150170519670.0,20474442.0,7.345492275,440.5,30.089952,2.24,16.5,1.2
47730,55.68678808647033,120.49000000000001,0.444985,0.795125,0.0,150190994112.0,19096800.0,7.362173908333333,441.5,20.474442,2.24,12.0,1.2
47731,41.133843699561524,120.48,0.3980575,0.822825,0.0,150210090912.0,30367038.0,7.3788539916666664,442.5,19.0968,2.24,13.0,1.2
47732,59.569113822264725,120.2625,0.602465,0.97375,0.0,150240457950.0,25740568.0,7.395535358333333,443.5,30.367038,2.24,16.0,1.2
47733,53.88160700372575,120.49,0.425865,0.8004,0.0,150266198518.0,25758924.0,7.412210891666667,444.5,25.740568,2.2150000000000003,15.5,1.2
47734,56.15172379159454,120.35499999999999,0.542055,0.975475,0.0,150291957442.0,29116544.0,7.42887825,445.5,25.758924,2.14,14.0,1.2
47735,65.28781095736184,120.35,0.5821575,0.870525,0.0,150321073986.0,21341179.0,7.445552883333333,446.5,29.116543999999998,2.14,14.0,1.2
47736,56.227702460862574,120.4225,0.4856425,0.962725,0.0,150342415165.0,13658862.0,7.462237091666667,447.5,21.341179,2.14,14.0,1.2
47737,32.8361597358531,120.745,0.2110875,0.503175,0.0,150356074027.0,13976285.0,7.478914850000001,448.5,13.658862000000001,2.1375,11.5,1.2
47738,32.89557935257833,120.585,0.37720750000000003,0.8366,0.0,150370050312.0,25387616.0,7.4955844166666665,449.5,13.976285,2.13,4.0,1.2
47739,48.98936517755406,120.4325,0.536335,0.9673,0.0,150395437928.0,28313352.0,7.51225865,450.5,25.387616,2.13,7.25,1.2
47740,60.84152247913073,120.3825,0.546755,0.971625,0.0,150423751280.0,22360492.0,7.5289404,451.5,28.313352000000002,2.13,17.0,1.2
47741,44.60452807223928,120.59,0.32239249999999997,0.7133,0.0,150446111772.0,30301164.0,7.545612583333333,452.5,22.360492,2.13,16.75,1.2
47742,60.21133759014465,120.185,0.666475,0.97145,0.0,150476412936.0,29036366.5,7.562277216666667,453.5,30.301164,2.13,16.0,1.2
47743,74.08128743039373,120.1175,0.650925,0.946625,0.0,150505449302.5,19777458.0,7.578955725,454.5,29.0363665,2.1475,15.0,1.2
47744,41.17393991453753,120.47749999999999,0.30237250000000004,0.6311249999999999,0.0,150525226760.5,20957643.5,7.595631583333333,455.5,19.777458,2.2,12.0,1.2
47745,50.27451362348046,120.3725,0.46839749999999997,0.962575,0.0,150546184404.0,17712936.0,7.612303158333333,456.5,20.9576435,2.2,10.75,1.2
47746,45.089143370997654,120.54,0.3506875,0.8266,0.0,150563897340.0,23567163.0,7.6289772000000005,457.5,17.712936,2.2,7.0,1.2
47747,50.29565263087654,120.25,0.59388,0.832975,0.0,150587464503.0,26562069.0,7.645658383333334,458.5,23.567163,2.1550000000000002,9.5,1.2
47748,51.74181962167345,120.375,0.42922,0.765625,0.0,150614026572.0,24162135.0,7.662336883333333,459.5,26.562069,2.02,17.0,1.2
47749,51.9189315661638,120.3275,0.4659525,0.9598,0.0,150638188707.0,29033157.0,7.679010383333333,460.5,24.162135,2.02,16.0,1.2
47750,60.72679606903593,120.2775,0.562255,0.9729749999999999,0.0,150667221864.0,32783988.0,7.6956892833333335,461.5,29.033157,2.02,13.0,1.2
47751,65.08154591117552,120.3475,0.5847175,0.95945,0.0,150700005852.0,36570444.0,7.7123673749999995,462.5,32.783988,2.02,15.25,1.2
47752,72.47983674827326,120.18,0.6660825,0.978925,0.0,150736576296.0,42967938.0,7.729046191666667,463.5,36.570444,2.02,22.0,1.2
47753,81.17955670326042,120.205,0.7377125,0.9781,0.0,150779544234.0,32045827.0,7.745724458333333,464.5,42.967938000000004,2.04,22.75,1.2
47754,84.53927413945283,120.3225,0.64586,0.888975,0.0,150811590061.0,19156560.0,7.762405866666667,465.5,32.045827,2.1,25.0,1.2
47755,48.003833420882614,120.485,0.38181,0.756975,0.0,150830746621.0,19578857.0,7.779078741666666,466.5,19.15656,2.1,20.5,1.2
47756,48.34511985435392,120.2725,0.4320675,0.960225,0.0,150850325478.0,14783527.0,7.795749625,467.5,19.578857,2.1,7.0,1.2
47757,37.13564802703037,120.535,0.318345,0.6638999999999999,0.0,150865109005.0,13216391.0,7.812433583333333,468.5,14.783527,2.0575,6.25,1.2
47758,34.182363516289996,120.4975,0.3777075,0.753625,0.0,150878325396.0,19824119.0,7.82910775,469.5,13.216391000000002,1.93,4.0,1.2
47759,42.83235028026123,120.3775,0.4778475,0.889475,0.0,150898149515.0,17235440.5,7.845782666666667,470.5,19.824119,1.93,5.25,1.2
47760,42.84667707729073,120.475,0.3566575,0.862825,0.0,150915384955.5,8991735.0,7.862462675,471.5,17.2354405,1.93,9.0,1.2
47761,26.442888941257507,120.675,0.2098825,0.551025,0.0,150924376690.5,7809780.5,7.879133825,472.5,8.991735,1.93,7.25,1.2
47762,25.051619632295925,120.55499999999999,0.30788,0.63835,0.0,150932186471.0,15504010.5,7.895800625,473.5,7.8097805000000005,1.93,2.0,1.2
47763,33.78878062371425,120.3825,0.4397,0.837425,0.0,150947690481.5,19179176.5,7.912472858333333,474.5,15.5040105,1.9324999999999999,3.75,1.2
47764,46.00837467775379,120.395,0.4211575,0.946625,0.0,150966869658.0,17090866.5,7.929157883333334,475.5,19.1791765,1.94,9.0,1.2
47765,33.32845038512869,120.6,0.2639625,0.8065,0.0,150983960524.5,19174759.5,7.945835691666666,476.5,17.0908665,1.94,8.75,1.2
47766,47.377350912469396,120.36500000000001,0.46863,0.9655750000000001,0.0,151003135284.0,20802072.0,7.962508274999999,477.5,19.1747595,1.94,8.0,1.2
47767,45.4235909790839,120.365,0.43557500000000005,0.8255250000000001,0.0,151023937356.0,28803144.0,7.979189775,478.5,20.802072,1.92,9.5,1.2
47768,54.10634136907804,120.25999999999999,0.5534575,0.9665,0.0,151052740500.0,39420330.0,7.995868991666667,479.5,28.803144,1.86,14.0,1.2
47769,72.08674051271564,120.21000000000001,0.675765,0.9744999999999999,0.0,151092160830.0,39719801.0,8.012541583333334,480.5,39.42033,1.86,18.666666666666668,1.2
47770,83.91447654710305,120.16499999999999,0.7573675,0.9786,0.0,151131880631.0,29420676.0,8.029219133333335,481.5,39.719801000000004,1.86,28.0,1.2
47771,71.26123589395945,120.275,0.5143274999999999,0.93525,0.0,151161301307.0,21509299.0,8.045902583333334,482.5,29.420676,1.86,19.0,1.2
47772,55.04744271313966,120.3125,0.43223,0.95285,0.0,151182810606.0,16669062.0,8.062583533333333,483.5,21.509299,1.86,10.0,1.2
47773,42.95055167042483,120.5,0.34418499999999996,0.727625,0.0,151199479668.0,8667002.0,8.07926165,484.5,16.669062,1.7850000000000001,6.5,1.2
47774,31.181659856068997,120.6375,0.2920875,0.6349,0.0,151208146670.0,5480208.0,8.095944941666666,485.5,8.667002,1.71,3.0,1.2
47775,23.009561068942162,120.59,0.280125,0.615525,0.0,151213626878.0,8444593.5,8.11262745,486.5,5.480208,1.71,3.0,1.2
47776,20.373209762653012,120.61,0.27567,0.5957250000000001,0.0,151222071471.5,10259358.5,8.12930285,487.5,8.4445935,1.71,3.0,1.2
47777,24.27408305768572,120.62333333333333,0.21377000000000002,0.8002666666666666,0.0,151230353109.0,8861309.666666666,8.143198327777776,488.3333333333333,9.723702666666666,1.6666666666666667,2.6666666666666665,1.2
