,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process
28,2023-08-16 13:09:25.207,0.0,132.0,2.1496333333333333e-05,3.57e-06,0.00013564066666666666,9.7136e-05,5957035419.0,5957035419.0,image_processing-0-0.0.1,1.0,47.39465329009319,120.47,0.50831,0.9761,0,138014737212,34968660,1.2838689333333333,77,24.489204,0.72,16.0,1.5,00:00:01
29,2023-08-16 13:09:25.207,0.0,66.0,1.093435719,0.000578381,0.4566359436666667,0.35476467,3087161427.3333335,3087161427.3333335,os_cp,0.0,47.39465329009319,120.47,0.50831,0.9761,0,138014737212,34968660,1.2838689333333333,77,24.489204,0.72,16.0,1.5,00:00:01
30,2023-08-16 13:09:25.207,0.0,66.0,1.0516e-05,1.8256666666666667e-06,9.0479e-05,5.9046e-05,1474338745.0,1474338745.0,pyaes-0-0.0.1,0.0,47.39465329009319,120.47,0.50831,0.9761,0,138014737212,34968660,1.2838689333333333,77,24.489204,0.72,16.0,1.5,00:00:01
31,2023-08-16 13:09:25.207,0.0,132.0,2.0997e-05,3.7083333333333335e-06,9.834666666666666e-05,0.000168766,1414231258.0,1414231258.0,dd-0-0.0.1,0.0,47.39465329009319,120.47,0.50831,0.9761,0,138014737212,34968660,1.2838689333333333,77,24.489204,0.72,16.0,1.5,00:00:01
32,2023-08-16 13:09:26.207,0.0,132.0,6.0497743973333336,4.547033333333333e-05,1.5816659899999999,1.2310073099999999,7190058173.0,7190058173.0,image_processing-0-0.0.1,2.0,60.79006345495137,120.32,0.71125,0.9741,0,138049705872,29858700,1.3005482666666666,78,34.96866,0.72,17.0,1.5,00:00:01
33,2023-08-16 13:09:26.207,0.0,66.0,1.0521e-05,1.882e-06,8.9023e-05,6.0736e-05,1474403713.0,1474403713.0,pyaes-0-0.0.1,0.0,60.79006345495137,120.32,0.71125,0.9741,0,138049705872,29858700,1.3005482666666666,78,34.96866,0.72,17.0,1.5,00:00:01
34,2023-08-16 13:09:26.207,0.0,66.0,1.0927012743333329,0.00045768433333333335,0.45780035600000035,0.34054253999999995,3050184867.5,3050184867.5,os_cp,0.0,60.79006345495137,120.32,0.71125,0.9741,0,138049705872,29858700,1.3005482666666666,78,34.96866,0.72,17.0,1.5,00:00:01
35,2023-08-16 13:09:26.207,0.0,66.0,3.8841256736666665,2.1224e-05,1.01388193,0.75535044,3513607102.0,3513607102.0,video_processing-0-0.0.1,1.0,60.79006345495137,120.32,0.71125,0.9741,0,138049705872,29858700,1.3005482666666666,78,34.96866,0.72,17.0,1.5,00:00:01
36,2023-08-16 13:09:26.207,0.0,132.0,1.9310240423333331,3.1980333333333336e-05,0.5014980976666666,0.346886254,1761701994.0,1761701994.0,dd-0-0.0.1,1.0,60.79006345495137,120.32,0.71125,0.9741,0,138049705872,29858700,1.3005482666666666,78,34.96866,0.72,17.0,1.5,00:00:01
37,2023-08-16 13:09:27.207,0.0,66.0,1.0523666666666667e-05,1.5773333333333333e-06,7.019833333333333e-05,4.5786e-05,1474456703.0,1474456703.0,pyaes-0-0.0.1,0.0,63.66962733553381,120.48,0.53214,0.9741,0,138079564572,48316632,1.3172287666666667,79,29.8587,0.72,17.0,1.5,00:00:01
38,2023-08-16 13:09:27.207,0.0,66.0,1.0498333333333334e-05,1.9523333333333333e-06,6.305966666666666e-05,4.303e-05,3513659718.0,3513659718.0,video_processing-0-0.0.1,0.0,63.66962733553381,120.48,0.53214,0.9741,0,138079564572,48316632,1.3172287666666667,79,29.8587,0.72,17.0,1.5,00:00:01
39,2023-08-16 13:09:27.207,0.0,132.0,9.474117001333333,4.650633333333334e-05,2.5001472639999998,1.6819186799999999,8874707700.0,8874707700.0,image_processing-0-0.0.1,3.0,63.66962733553381,120.48,0.53214,0.9741,0,138079564572,48316632,1.3172287666666667,79,29.8587,0.72,17.0,1.5,00:00:01
40,2023-08-16 13:09:27.207,0.0,66.0,0.12295057733333259,0.0005158906666666666,0.11523693666666679,0.11003779800000002,2612174613.5,2612174613.5,os_cp,0.0,63.66962733553381,120.48,0.53214,0.9741,0,138079564572,48316632,1.3172287666666667,79,29.8587,0.72,17.0,1.5,00:00:01
41,2023-08-16 13:09:27.207,0.0,132.0,1.0347816086666666,2.139566666666667e-05,0.26801098166666665,0.175918626,1937961015.0,1937961015.0,dd-0-0.0.1,1.0,63.66962733553381,120.48,0.53214,0.9741,0,138079564572,48316632,1.3172287666666667,79,29.8587,0.72,17.0,1.5,00:00:01
42,2023-08-16 13:09:28.208,0.0,198.0,8.297930130333333,0.00016870966666666665,2.290511036333333,1.57999075,10463104107.0,10463104107.0,image_processing-0-0.0.1,4.0,66.04263962326166,120.37,0.63721,0.9659,0,138127881204,53096820,1.3338978333333331,80,48.316632,0.82,26.0,1.5,00:00:01
43,2023-08-16 13:09:28.208,0.0,66.0,0.025963354333333334,1.4192e-05,0.014703599666666666,0.010759112,1485248680.0,1485248680.0,pyaes-0-0.0.1,1.0,66.04263962326166,120.37,0.63721,0.9659,0,138127881204,53096820,1.3338978333333331,80,48.316632,0.82,26.0,1.5,00:00:01
44,2023-08-16 13:09:28.208,0.0,66.0,3.2716404333333333,0.005687031666666667,1.9641622220000006,1.4357454019999998,2674887372.0,2674887372.0,os_cp,0.0,66.04263962326166,120.37,0.63721,0.9659,0,138127881204,53096820,1.3338978333333331,80,48.316632,0.82,26.0,1.5,00:00:01
45,2023-08-16 13:09:28.208,0.0,66.0,1.6213077506666667,8.3394e-05,0.474782501,0.347338394,3864526064.0,3864526064.0,video_processing-0-0.0.1,1.0,66.04263962326166,120.37,0.63721,0.9659,0,138127881204,53096820,1.3338978333333331,80,48.316632,0.82,26.0,1.5,00:00:01
46,2023-08-16 13:09:28.208,0.0,132.0,0.8961462903333334,1.3751333333333333e-05,0.23457090633333333,0.15742014599999998,2095650002.0,2095650002.0,dd-0-0.0.1,0.0,66.04263962326166,120.37,0.63721,0.9659,0,138127881204,53096820,1.3338978333333331,80,48.316632,0.82,26.0,1.5,00:00:01
47,2023-08-16 13:09:29.208,0.0,132.0,2.1042e-05,3.2616666666666666e-06,0.00013473833333333334,9.867e-05,2095760888.0,2095760888.0,dd-0-0.0.1,0.0,98.67463227354513,120.1,0.92646,0.9826,0,138180978024,39497712,1.3505671333333333,81,53.09682,0.82,26.0,1.5,00:00:01
48,2023-08-16 13:09:29.208,0.0,66.0,2.3054434960000023,0.0031299333333333333,1.4526205680000004,1.072111326,647442031.0,647442031.0,os_cp,0.0,98.67463227354513,120.1,0.92646,0.9826,0,138180978024,39497712,1.3505671333333333,81,53.09682,0.82,26.0,1.5,00:00:01
49,2023-08-16 13:09:29.208,0.0,66.0,3.571804791,6.910933333333334e-05,1.361370421,0.998031502,4864914957.0,4864914957.0,video_processing-0-0.0.1,2.0,98.67463227354513,120.1,0.92646,0.9826,0,138180978024,39497712,1.3505671333333333,81,53.09682,0.82,26.0,1.5,00:00:01
50,2023-08-16 13:09:29.208,0.0,264.0,18.126744104333333,0.00035300399999999997,4.942143383666667,3.62051612,14091846203.0,14091846203.0,image_processing-0-0.0.1,5.0,98.67463227354513,120.1,0.92646,0.9826,0,138180978024,39497712,1.3505671333333333,81,53.09682,0.82,26.0,1.5,00:00:01
51,2023-08-16 13:09:29.208,0.0,66.0,4.349680571666667,5.5349e-05,1.3531013013333333,0.991054714,2478852026.0,2478852026.0,pyaes-0-0.0.1,1.0,98.67463227354513,120.1,0.92646,0.9826,0,138180978024,39497712,1.3505671333333333,81,53.09682,0.82,26.0,1.5,00:00:01
52,2023-08-16 13:09:30.208,0.0,66.0,1.34206481,0.0006834446666666666,0.5552982869999994,0.3993950739999992,2580193610.5,2580193610.5,os_cp,0.0,95.14615120887818,120.35,0.6684,0.9763,0,138220475736,33901501,1.3672406,82,39.497712,0.82,43.0,1.5,00:00:01
53,2023-08-16 13:09:30.208,0.0,264.0,9.761220677,9.639733333333334e-05,2.6395533876666666,1.89230626,15987289829.0,15987289829.0,image_processing-0-0.0.1,3.0,95.14615120887818,120.35,0.6684,0.9763,0,138220475736,33901501,1.3672406,82,39.497712,0.82,43.0,1.5,00:00:01
54,2023-08-16 13:09:30.208,0.0,132.0,7.901912066,4.1036666666666666e-05,2.053353635666667,1.46194698,6329256818.0,6329256818.0,video_processing-0-0.0.1,2.0,95.14615120887818,120.35,0.6684,0.9763,0,138220475736,33901501,1.3672406,82,39.497712,0.82,43.0,1.5,00:00:01
55,2023-08-16 13:09:30.208,0.0,132.0,2.1096999999999998e-05,3.157666666666667e-06,0.00013676166666666667,9.672000000000001e-05,2095868743.0,2095868743.0,dd-0-0.0.1,0.0,95.14615120887818,120.35,0.6684,0.9763,0,138220475736,33901501,1.3672406,82,39.497712,0.82,43.0,1.5,00:00:01
56,2023-08-16 13:09:30.208,0.0,66.0,4.517110796333333,4.588666666666667e-05,1.2610424756666667,0.891079696,3371387637.0,3371387637.0,pyaes-0-0.0.1,2.0,95.14615120887818,120.35,0.6684,0.9763,0,138220475736,33901501,1.3672406,82,39.497712,0.82,43.0,1.5,00:00:01
57,2023-08-16 13:09:31.209,0.0,132.0,1.9299351976666665,3.2001e-05,0.4956804576666667,0.325987922,2422404019.0,2422404019.0,dd-0-0.0.1,1.0,73.10752690525166,120.49,0.4576,0.939,0,138254377237,44693771,1.3839155833333334,83,33.901501,0.82,43.0,1.5,00:00:01
58,2023-08-16 13:09:31.209,0.0,66.0,0.07978114500000189,0.00030895533333333335,0.07160831266666667,0.07063279599999994,5157622474.5,5157622474.5,os_cp,0.0,73.10752690525166,120.49,0.4576,0.939,0,138254377237,44693771,1.3839155833333334,83,33.901501,0.82,43.0,1.5,00:00:01
59,2023-08-16 13:09:31.209,0.0,132.0,1.965909293,2.0576666666666666e-05,0.5109629543333333,0.34877752,6678618352.0,6678618352.0,video_processing-0-0.0.1,2.0,73.10752690525166,120.49,0.4576,0.939,0,138254377237,44693771,1.3839155833333334,83,33.901501,0.82,43.0,1.5,00:00:01
60,2023-08-16 13:09:31.209,0.0,264.0,3.6582255303333335,3.9362e-05,0.9643387013333333,0.6484590840000001,16636836849.0,16636836849.0,image_processing-0-0.0.1,2.0,73.10752690525166,120.49,0.4576,0.939,0,138254377237,44693771,1.3839155833333334,83,33.901501,0.82,43.0,1.5,00:00:01
61,2023-08-16 13:09:31.209,0.0,66.0,4.797458308666666,2.8723e-05,1.243531137,0.830262654,4203023990.0,4203023990.0,pyaes-0-0.0.1,2.0,73.10752690525166,120.49,0.4576,0.939,0,138254377237,44693771,1.3839155833333334,83,33.901501,0.82,43.0,1.5,00:00:01
62,2023-08-16 13:09:32.209,0.0,66.0,1.2549703293333323,0.000997269,0.583879065333333,0.4187184039999998,5263161148.5,5263161148.5,os_cp,0.0,80.18466920995093,120.26,0.77757,0.9805,0,138299071008,30708924,1.40058605,84,44.693771,0.82,24.0,1.5,00:00:01
63,2023-08-16 13:09:32.209,0.0,132.0,2.1096333333333333e-05,3.703333333333333e-06,0.000126384,8.9466e-05,2422517196.0,2422517196.0,dd-0-0.0.1,0.0,80.18466920995093,120.26,0.77757,0.9805,0,138299071008,30708924,1.40058605,84,44.693771,0.82,24.0,1.5,00:00:01
64,2023-08-16 13:09:32.209,0.0,264.0,8.477510613,5.852033333333333e-05,2.213752982,1.5196981539999999,18159019966.0,18159019966.0,image_processing-0-0.0.1,2.0,80.18466920995093,120.26,0.77757,0.9805,0,138299071008,30708924,1.40058605,84,44.693771,0.82,24.0,1.5,00:00:01
65,2023-08-16 13:09:32.209,0.0,132.0,6.047099345666666,5.8761e-05,1.5779058463333333,1.0827935819999999,7763239977.0,7763239977.0,video_processing-0-0.0.1,2.0,80.18466920995093,120.26,0.77757,0.9805,0,138299071008,30708924,1.40058605,84,44.693771,0.82,24.0,1.5,00:00:01
66,2023-08-16 13:09:32.209,0.0,66.0,3.8150664683333333,2.0418e-05,0.9923728003333333,0.679154892,4883284430.0,4883284430.0,pyaes-0-0.0.1,1.0,80.18466920995093,120.26,0.77757,0.9805,0,138299071008,30708924,1.40058605,84,44.693771,0.82,24.0,1.5,00:00:01
67,2023-08-16 13:09:33.209,0.0,264.0,5.2699608803333335,3.6412666666666664e-05,1.3812349076666666,0.943412964,19104006343.0,19104006343.0,image_processing-0-0.0.1,1.0,83.55252257730922,120.34,0.68315,0.9637,0,138329779932,32058300,1.4172669666666666,85,30.708924,0.82,24.0,1.5,00:00:01
68,2023-08-16 13:09:33.209,0.0,66.0,1.9133983003333332,2.0045e-05,0.4847288476666667,0.325785148,5209600438.0,5209600438.0,pyaes-0-0.0.1,1.0,83.55252257730922,120.34,0.68315,0.9637,0,138329779932,32058300,1.4172669666666666,85,30.708924,0.82,24.0,1.5,00:00:01
69,2023-08-16 13:09:33.209,0.0,66.0,1.1337772190000024,0.000501191,0.4765651306666667,0.35160554,4893891096.0,4893891096.0,os_cp,0.0,83.55252257730922,120.34,0.68315,0.9637,0,138329779932,32058300,1.4172669666666666,85,30.708924,0.82,24.0,1.5,00:00:01
70,2023-08-16 13:09:33.209,0.0,132.0,2.1104333333333334e-05,3.658666666666667e-06,0.00016325033333333333,0.00010927799999999999,2422638736.0,2422638736.0,dd-0-0.0.1,0.0,83.55252257730922,120.34,0.68315,0.9637,0,138329779932,32058300,1.4172669666666666,85,30.708924,0.82,24.0,1.5,00:00:01
71,2023-08-16 13:09:33.209,0.0,132.0,8.910855418333334,3.584566666666667e-05,2.3164249656666667,1.57900652,9344818333.0,9344818333.0,video_processing-0-0.0.1,2.0,83.55252257730922,120.34,0.68315,0.9637,0,138329779932,32058300,1.4172669666666666,85,30.708924,0.82,24.0,1.5,00:00:01
72,2023-08-16 13:09:34.210,0.0,66.0,3.911312515,2.2262333333333332e-05,0.9878088676666666,0.646534538,5857186628.0,5857186628.0,pyaes-0-0.0.1,1.0,60.329989170811935,120.54,0.4425,0.9549,0,138361838232,34432596,1.4339470666666665,86,32.0583,1.07,19.0,1.5,00:00:01
73,2023-08-16 13:09:34.210,0.0,132.0,1.311716709,2.6252999999999998e-05,0.33971678666666666,0.2276131,9572821275.0,9572821275.0,video_processing-0-0.0.1,1.0,60.329989170811935,120.54,0.4425,0.9549,0,138361838232,34432596,1.4339470666666665,86,32.0583,1.07,19.0,1.5,00:00:01
74,2023-08-16 13:09:34.210,0.0,132.0,2.0120337483333333,4.0682e-05,0.5164237123333333,0.35353045,2776780458.0,2776780458.0,dd-0-0.0.1,2.0,60.329989170811935,120.54,0.4425,0.9549,0,138361838232,34432596,1.4339470666666665,86,32.0583,1.07,19.0,1.5,00:00:01
75,2023-08-16 13:09:34.210,0.0,66.0,1.1481384596666668,0.0007556043333333333,0.5160825739999999,0.37863131799999983,4605378252.0,4605378252.0,os_cp,0.0,60.329989170811935,120.54,0.4425,0.9549,0,138361838232,34432596,1.4339470666666665,86,32.0583,1.07,19.0,1.5,00:00:01
76,2023-08-16 13:09:34.210,0.0,264.0,4.4206e-05,6.046e-06,0.0003212993333333333,0.000216112,19104245242.0,19104245242.0,image_processing-0-0.0.1,1.0,60.329989170811935,120.54,0.4425,0.9549,0,138361838232,34432596,1.4339470666666665,86,32.0583,1.07,19.0,1.5,00:00:01
77,2023-08-16 13:09:35.210,0.0,132.0,5.713744575,8.049066666666666e-05,1.4661404853333333,1.0143832400000001,3792843142.0,3792843142.0,dd-0-0.0.1,2.0,71.33605959991195,120.38,0.6766,0.9601,0,138396270828,28506132,1.4506281166666668,87,34.432596,1.07,19.0,1.5,00:00:01
78,2023-08-16 13:09:35.210,0.0,264.0,5.501399754,3.979466666666666e-05,1.4446145819999998,0.982455214,20088349916.0,20088349916.0,image_processing-0-0.0.1,1.0,71.33605959991195,120.38,0.6766,0.9601,0,138396270828,28506132,1.4506281166666668,87,34.432596,1.07,19.0,1.5,00:00:01
79,2023-08-16 13:09:35.210,0.0,66.0,0.4953906950000011,0.0006481826666666666,0.2454003053333338,0.1979503239999998,1624097507.5,1624097507.5,os_cp,0.0,71.33605959991195,120.38,0.6766,0.9601,0,138396270828,28506132,1.4506281166666668,87,34.432596,1.07,19.0,1.5,00:00:01
80,2023-08-16 13:09:35.210,0.0,132.0,5.8178118523333335,1.977133333333333e-05,1.46810803,0.998650666,10573101291.0,10573101291.0,video_processing-0-0.0.1,1.0,71.33605959991195,120.38,0.6766,0.9601,0,138396270828,28506132,1.4506281166666668,87,34.432596,1.07,19.0,1.5,00:00:01
81,2023-08-16 13:09:35.210,0.0,66.0,1.0532666666666667e-05,1.9136666666666666e-06,6.361966666666667e-05,4.3394e-05,5857238728.0,5857238728.0,pyaes-0-0.0.1,0.0,71.33605959991195,120.38,0.6766,0.9601,0,138396270828,28506132,1.4506281166666668,87,34.432596,1.07,19.0,1.5,00:00:01
82,2023-08-16 13:09:36.210,0.0,132.0,1.3476254076666667,2.0101999999999998e-05,0.3458266133333333,0.226724212,4019975905.0,4019975905.0,dd-0-0.0.1,1.0,59.507271709938856,120.51,0.4875,0.9063,0,138424776960,39947160,1.4673053666666667,88,28.506132,1.07,18.0,1.5,00:00:01
83,2023-08-16 13:09:36.210,0.0,132.0,4.559836322000001,3.2624e-05,1.153903221,0.7779814119999999,11352390139.0,11352390139.0,video_processing-0-0.0.1,1.0,59.507271709938856,120.51,0.4875,0.9063,0,138424776960,39947160,1.4673053666666667,88,28.506132,1.07,18.0,1.5,00:00:01
84,2023-08-16 13:09:36.210,0.0,264.0,2.2259757,1.7628333333333335e-05,0.5839245593333333,0.389752506,20478760380.0,20478760380.0,image_processing-0-0.0.1,1.0,59.507271709938856,120.51,0.4875,0.9063,0,138424776960,39947160,1.4673053666666667,88,28.506132,1.07,18.0,1.5,00:00:01
85,2023-08-16 13:09:36.210,0.0,66.0,0.693548667,0.0003522206666666666,0.300662859,0.24701604200000005,2202603503.0,2202603503.0,os_cp,0.0,59.507271709938856,120.51,0.4875,0.9063,0,138424776960,39947160,1.4673053666666667,88,28.506132,1.07,18.0,1.5,00:00:01
86,2023-08-16 13:09:36.210,0.0,66.0,1.0535e-05,1.906e-06,9.2158e-05,6.0138e-05,5857306502.0,5857306502.0,pyaes-0-0.0.1,0.0,59.507271709938856,120.51,0.4875,0.9063,0,138424776960,39947160,1.4673053666666667,88,28.506132,1.07,18.0,1.5,00:00:01
87,2023-08-16 13:09:37.210,0.0,264.0,2.7481732083333332,3.5064333333333336e-05,0.9293401033333334,0.62896015,21108812067.0,21108812067.0,image_processing-0-0.0.1,2.0,67.49681583755631,120.38,0.6457,0.9774,0,138464724120,43440648,1.4839753999999998,89,39.94716,1.07,18.0,1.5,00:00:01
