timestamp,consumption,pid,fqdn
1693960631,61.34261,,total
1693960633,66.767772,,total
1693960634,69.23321,,total
1693960636,66.43789,,total
1693960638,65.215084,,total
1693960640,64.520656,,total
1693960641,62.537456,,total
1693960643,68.43541,,total
1693960645,65.42489,,total
1693960647,57.550276,,total
1693960648,52.110416,,total
1693960650,62.45087,,total
1693960651,65.203264,,total
1693960653,71.3566,,total
1693960654,58.34542,,total
1693960656,65.912852,,total
1693960658,60.4833,,total
1693960659,65.369544,,total
1693960661,70.341864,,total
1693960662,71.5659,,total
1693960664,61.287816,,total
1693960666,71.17184,,total
1693960667,63.756864,,total
1693960669,51.04057,,total
1693960670,51.817108,,total
1693960672,64.102652,,total
1693960673,69.344664,,total
1693960675,63.735736,,total
1693960677,65.57504,,total
1693960678,66.99705,,total
1693960680,68.500616,,total
1693960682,71.148696,,total
1693960684,65.53659,,total
1693960685,65.25786,,total
1693960687,67.77484,,total
1693960689,63.99226,,total
1693960690,62.790396,,total
1693960692,68.29628,,total
1693960694,64.695412,,total
1693960696,65.010956,,total
1693960698,64.71005,,total
1693960699,62.428252,,total
1693960701,67.38927,,total
1693960703,65.104744,,total
1693960705,63.41456,,total
1693960706,61.371376,,total
1693960708,64.608536,,total
1693960710,62.803836,,total
1693960712,67.077416,,total
1693960713,67.89231,,total
1693960715,63.535452,,total
1693960717,58.24757,,total
1693960719,67.53606,,total
1693960721,72.08188,,total
1693960723,65.820624,,total
1693960724,62.59831,,total
1693960726,67.33049,,total
1693960728,64.985332,,total
1693960730,61.623548,,total
1693960732,66.01525,,total
1693960733,67.21124,,total
1693960735,65.113284,,total
1693960737,65.032136,,total
1693960738,64.821548,,total
1693960740,63.528188,,total
1693960742,66.050444,,total
1693960744,64.24614,,total
1693960746,62.15152,,total
1693960748,57.11949,,total
1693960749,65.412708,,total
1693960751,67.22047,,total
1693960753,70.32296,,total
1693960755,69.51242,,total
1693960756,63.95596,,total
1693960758,59.506444,,total
1693960760,60.81943,,total
1693960762,68.63515,,total
1693960764,70.77436,,total
1693960765,64.53229,,total
1693960767,65.805624,,total
1693960769,62.89437,,total
1693960771,66.14443,,total
1693960772,65.588616,,total
1693960774,65.086216,,total
1693960776,62.658332,,total
1693960778,62.960136,,total
1693960780,56.858656,,total
1693960781,62.65705,,total
1693960783,59.67365,,total
1693960785,67.25779,,total
1693960787,63.439696,,total
1693960788,61.710876,,total
1693960790,70.39887,,total
1693960792,68.7592,,total
1693960794,72.91029,,total
1693960795,64.68296,,total
1693960797,64.045804,,total
1693960799,59.332972,,total
1693960801,59.62412,,total
1693960803,69.19201,,total
1693960805,65.886416,,total
1693960807,66.59062,,total
1693960808,64.255244,,total
1693960810,68.00166,,total
1693960812,66.568276,,total
1693960814,64.29188,,total
1693960815,66.919004,,total
1693960817,64.56833,,total
1693960819,64.783256,,total
1693960820,64.590176,,total
1693960822,65.27672,,total
1693960824,65.08693,,total
1693960826,62.83155,,total
1693960827,66.097476,,total
1693960829,66.104056,,total
1693960831,64.97101,,total
1693960833,64.891308,,total
1693960835,64.64795,,total
1693960836,59.195664,,total
1693960838,56.775736,,total
1693960840,61.38592,,total
1693960841,60.40181,,total
1693960843,62.266556,,total
1693960845,68.315304,,total
1693960846,73.11656,,total
1693960848,73.8686,,total
1693960850,63.57941,,total
1693960852,65.75256,,total
1693960853,65.224464,,total
1693960855,56.93835,,total
1693960857,48.645548,,total
1693960860,59.644656,,total
1693960861,69.23934,,total
1693960863,55.85256,,total
1693960865,57.54093,,total
1693960866,44.066732,,total
1693960868,59.57047,,total
1693960870,65.175,,total
1693960872,57.074816,,total
1693960873,62.80335,,total
1693960875,57.911096,,total
1693960877,55.44967,,total
1693960879,62.75636,,total
1693960880,64.63163,,total
1693960882,72.55958,,total
1693960884,71.10848,,total
1693960885,64.455624,,total
1693960887,61.674228,,total
1693960889,65.520668,,total
1693960890,62.52008,,total
1693960892,61.791732,,total
1693960894,61.78935,,total
1693960896,68.6772,,total
1693960897,77.6714,,total
1693960899,75.96301,,total
1693960901,64.859116,,total
1693960903,52.797064,,total
1693960905,50.2516,,total
1693960907,60.590604,,total
1693960908,74.15658,,total
1693960910,68.01597,,total
1693960912,66.4186,,total
1693960913,63.534856,,total
1693960915,63.181428,,total
1693960917,71.72227,,total
1693960919,77.31957,,total
1693960920,67.065264,,total
1693960922,63.99258,,total
1693960924,65.08335,,total
1693960926,62.166804,,total
1693960927,60.4136,,total
1693960929,68.43757,,total
1693960931,68.80853,,total
1693960932,63.68759,,total
1693960934,64.47253,,total
1693960936,60.621028,,total
1693960938,56.758256,,total
1693960939,61.927536,,total
1693960941,60.378596,,total
1693960943,61.691464,,total
1693960944,58.30907,,total
1693960946,55.82169,,total
1693960948,60.091388,,total
1693960949,58.98439,,total
1693960951,58.653736,,total
1693960953,56.89279,,total
1693960955,53.943228,,total
1693960958,49.759532,,total
1693960959,50.779252,,total
1693960961,31.296182,,total
1693960963,23.07498,,total
1693960965,65.829436,,total
1693960966,40.910868,,total
1693960968,48.077696,,total
1693960969,47.240224,,total
